Id,Requester id,Group,Status,Priority,Via,Created at,Initially assigned at,Assigned at,Solved at,Updated at,CreatedToUpdated_Days,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories,SolvedOnly,CtoIA HOurs,IAtoS Hours,Satisfaction Rating
318190,6.72163E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,03-05-23 11:50,03-05-23 11:50,03-05-23 11:50,03-05-23 11:50,0,5,,0,0,,288,170,288,170,288,170,,0,5,0,
329182,6.72163E+12,Endorsements,Closed,Low,Mail,16-05-23 7:02,30-05-23 18:45,30-05-23 18:45,30-05-23 18:45,30-05-23 18:45,14,348,,0,0,,20863,10666,20863,10666,20863,10666,,0,348,0,
302597,6.72163E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,21-04-23 16:23,21-04-23 16:23,21-04-23 16:23,20-05-23 6:09,36,177,,0,0,,10643,5483,10643,5483,10643,5483,,0,178,0,
326917,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,21-05-23 22:47,21-05-23 22:47,21-05-23 22:47,21-05-23 22:47,9,219,,0,0,,13164,6300,13164,6300,13164,6300,,0,220,0,
318143,6.72163E+12,Endorsements,Closed,Low,Mail,03-05-23 7:01,12-05-23 15:05,12-05-23 15:05,12-05-23 15:05,07-06-23 6:43,35,224,,0,0,,13444,6846,13444,6846,13444,6846,,0,225,0,
329085,6.72163E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,18-05-23 10:50,18-05-23 10:50,18-05-23 10:50,18-05-23 10:50,2,52,,0,0,,3110,1551,3110,1551,3110,1551,,0,52,0,
318197,6.72163E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,06-05-23 21:29,06-05-23 21:29,06-05-23 21:29,06-05-23 21:29,4,86,,0,0,,5187,2880,5187,2880,5187,2880,,0,87,0,
318194,6.72163E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,10-05-23 21:14,10-05-23 21:14,10-05-23 21:14,10-05-23 21:14,8,182,,0,0,,10932,5760,10932,5760,10932,5760,,0,183,0,
329180,6.72163E+12,Endorsements,Closed,Low,Mail,16-05-23 7:02,17-05-23 17:07,17-05-23 17:07,17-05-23 17:07,17-05-23 17:07,1,34,,0,0,,2045,1207,2045,1207,2045,1207,,0,35,0,
318192,6.72163E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,12-05-23 14:46,12-05-23 14:46,12-05-23 14:46,07-06-23 6:43,35,224,,0,0,,13424,6827,13424,6827,13424,6827,,0,224,0,
326966,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,13-05-23 19:00,13-05-23 19:00,13-05-23 19:00,13-05-23 19:00,1,24,,0,0,,1416,696,1416,696,1416,696,,0,24,0,
326970,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,16-05-23 12:25,16-05-23 12:25,16-05-23 12:25,16-05-23 12:25,4,89,,0,0,,5342,2462,5342,2462,5342,2462,,0,90,0,
326963,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,30-05-23 15:27,30-05-23 15:27,30-05-23 15:27,30-05-23 15:27,18,428,,0,0,,25684,12724,25684,12724,25684,12724,,0,429,0,
321959,6.72163E+12,Endorsements,Closed,Low,Mail,07-05-23 7:00,22-05-23 21:44,22-05-23 21:44,22-05-23 21:44,22-05-23 21:44,16,375,,0,0,,22484,11520,22484,11520,22484,11520,,0,375,0,
301411,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,21-04-23 16:20,21-04-23 16:20,21-04-23 16:20,20-05-23 6:09,37,201,,0,0,,12080,6200,12080,6200,12080,6200,,0,202,0,
321966,6.72163E+12,Endorsements,Closed,Low,Mail,07-05-23 7:00,08-05-23 18:50,08-05-23 18:50,08-05-23 18:50,06-06-23 6:11,30,36,,0,0,,2150,1310,2150,1310,2150,1310,,0,36,0,
310340,6.72163E+12,Endorsements,Closed,Low,Mail,23-04-23 7:00,27-04-23 10:36,27-04-23 10:36,27-04-23 10:36,27-04-23 10:36,4,100,,0,0,,5976,2977,5976,2977,5976,2977,,0,100,0,
326922,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,22-05-23 13:06,22-05-23 13:06,22-05-23 13:06,22-05-23 13:06,10,234,,0,0,,14022,6822,14022,6822,14022,6822,,0,234,0,
309851,6.72163E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,26-04-23 16:12,26-04-23 16:12,26-04-23 16:12,25-05-23 6:09,33,105,,0,0,,6312,3312,6312,3312,6312,3312,,0,106,0,
326949,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,07-06-23 15:57,07-06-23 15:57,07-06-23 15:57,07-06-23 15:57,26,621,,0,0,,37234,18514,37234,18514,37234,18514,,0,621,0,
309782,6.72163E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,28-04-23 11:34,28-04-23 11:34,28-04-23 11:34,28-04-23 11:34,6,149,,0,0,,8914,4475,8914,4475,8914,4475,,0,149,0,
301409,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,18-04-23 17:30,18-04-23 17:30,18-04-23 17:30,18-04-23 17:30,5,131,,0,0,,7830,4110,7830,4110,7830,4110,,0,131,0,
321971,6.72163E+12,Endorsements,Closed,Low,Mail,07-05-23 7:00,08-05-23 11:41,08-05-23 11:41,08-05-23 11:41,08-05-23 11:41,1,29,,0,0,,1721,881,1721,881,1721,881,,0,29,0,
301407,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,19-04-23 22:26,19-04-23 22:26,19-04-23 22:26,19-04-23 22:26,7,159,,0,0,,9566,5040,9566,5040,9566,5040,,0,160,0,
321974,6.72163E+12,Endorsements,Closed,Low,Mail,07-05-23 7:00,16-05-23 18:42,16-05-23 18:42,16-05-23 18:42,16-05-23 18:42,9,228,,0,0,,13663,7063,13663,7063,13663,7063,,0,228,0,
321975,6.72163E+12,Endorsements,Closed,Low,Mail,07-05-23 7:00,08-05-23 18:48,08-05-23 18:48,08-05-23 18:48,06-06-23 6:11,30,36,,0,0,,2148,1309,2148,1309,2148,1309,,0,36,0,
327223,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,18-05-23 23:29,18-05-23 23:29,18-05-23 23:29,18-05-23 23:29,6,136,,0,0,,8189,4320,8189,4320,8189,4320,,0,137,0,
302550,6.72163E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,17-04-23 0:55,17-04-23 0:55,17-04-23 0:55,17-04-23 0:55,3,66,,0,0,,3955,2160,3955,2160,3955,2160,,0,66,0,
302501,6.72163E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,21-04-23 16:21,21-04-23 16:21,21-04-23 16:21,20-05-23 6:09,36,177,,0,0,,10641,5481,10641,5481,10641,5481,,0,178,0,
301397,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,17-04-23 18:39,17-04-23 18:39,17-04-23 18:39,17-04-23 18:39,4,108,,0,0,,6459,3459,6459,3459,6459,3459,,0,108,0,
326984,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,15-05-23 14:58,15-05-23 14:58,15-05-23 14:58,15-05-23 14:58,3,68,,0,0,,4054,1894,4054,1894,4054,1894,,0,68,0,
301399,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,21-04-23 16:13,21-04-23 16:13,21-04-23 16:13,20-05-23 6:09,37,201,,0,0,,12073,6193,12073,6193,12073,6193,,0,202,0,
327002,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:25,18-05-23 11:18,18-05-23 11:18,18-05-23 11:18,18-05-23 11:18,6,136,,0,0,,8153,3833,8153,3833,8153,3833,,0,136,0,
302527,6.72163E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,19-04-23 22:23,19-04-23 22:23,19-04-23 22:23,19-04-23 22:23,6,135,,0,0,,8124,4320,8124,4320,8124,4320,,0,136,0,
327164,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,16-05-23 13:00,16-05-23 13:00,16-05-23 13:00,16-05-23 13:00,3,78,,0,0,,4680,2401,4680,2401,4680,2401,,0,78,0,
321953,6.72163E+12,Endorsements,Closed,Low,Mail,07-05-23 7:00,08-05-23 18:58,08-05-23 18:58,08-05-23 18:58,06-06-23 6:11,30,36,,0,0,,2158,1318,2158,1318,2158,1318,,0,36,0,
327209,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,22-05-23 10:51,22-05-23 10:51,22-05-23 10:51,22-05-23 10:51,9,220,,0,0,,13191,6411,13191,6411,13191,6411,,0,220,0,
301419,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,17-04-23 18:04,17-04-23 18:04,17-04-23 18:04,17-04-23 18:04,4,107,,0,0,,6424,3425,6424,3425,6424,3425,,0,108,0,
327240,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,29-05-23 16:24,29-05-23 16:24,29-05-23 16:24,29-05-23 16:24,16,393,,0,0,,23604,11964,23604,11964,23604,11964,,0,394,0,
327241,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,16-05-23 23:20,16-05-23 23:20,16-05-23 23:20,16-05-23 23:20,4,88,,0,0,,5300,2880,5300,2880,5300,2880,,0,89,0,
327245,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,29-05-23 19:34,29-05-23 19:34,29-05-23 19:34,29-05-23 19:34,17,397,,0,0,,23794,12155,23794,12155,23794,12155,,0,397,0,
301422,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,21-04-23 16:20,21-04-23 16:20,21-04-23 16:20,20-05-23 6:09,37,201,,0,0,,12080,6201,12080,6201,12080,6201,,0,202,0,
301375,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,04-05-23 16:23,04-05-23 16:23,04-05-23 16:23,04-05-23 16:23,21,513,,0,0,,30803,15564,30803,15564,30803,15564,,0,514,0,
302525,6.72163E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,26-04-23 15:21,26-04-23 15:21,26-04-23 15:21,25-05-23 6:10,41,296,,0,0,,17781,9022,17781,9022,17781,9022,,0,297,0,
327185,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,12-06-23 22:21,12-06-23 22:21,12-06-23 22:21,12-06-23 22:21,31,735,,0,0,,44122,22320,44122,22320,44122,22320,,0,736,0,
327184,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,18-05-23 12:48,18-05-23 12:48,18-05-23 12:48,18-05-23 12:48,5,126,,0,0,,7549,3829,7549,3829,7549,3829,,0,126,0,
302526,6.72163E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,17-04-23 18:39,17-04-23 18:39,17-04-23 18:39,17-04-23 18:39,3,84,,0,0,,5019,2739,5019,2739,5019,2739,,0,84,0,
302535,6.72163E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,17-04-23 11:41,17-04-23 11:41,17-04-23 11:41,17-04-23 11:41,3,77,,0,0,,4601,2321,4601,2321,4601,2321,,0,77,0,
326918,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,16-05-23 11:32,16-05-23 11:32,16-05-23 11:32,16-05-23 11:32,4,88,,0,0,,5289,2409,5289,2409,5289,2409,,0,89,0,
301404,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,19-04-23 0:45,19-04-23 0:45,19-04-23 0:45,19-04-23 0:45,6,138,,0,0,,8265,4320,8265,4320,8265,4320,,0,138,0,
326924,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,02-06-23 12:47,02-06-23 12:47,02-06-23 12:47,02-06-23 12:47,21,497,,0,0,,29844,14724,29844,14724,29844,14724,,0,498,0,
326928,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,18-05-23 10:35,18-05-23 10:35,18-05-23 10:35,18-05-23 10:35,6,135,,0,0,,8112,3792,8112,3792,8112,3792,,0,136,0,
326936,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:23,16-05-23 12:59,16-05-23 12:59,16-05-23 12:59,16-05-23 12:59,4,90,,0,0,,5375,2495,5375,2495,5375,2495,,0,90,0,
301389,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,17-04-23 14:38,17-04-23 14:38,17-04-23 14:38,17-04-23 14:38,4,104,,0,0,,6218,3219,6218,3219,6218,3219,,0,104,0,
327189,6.72163E+12,Endorsements,Closed,Low,Mail,13-05-23 7:00,19-05-23 13:08,19-05-23 13:08,19-05-23 13:08,19-05-23 13:08,6,150,,0,0,,9008,4569,9008,4569,9008,4569,,0,151,0,
327014,6.72163E+12,Endorsements,Closed,Low,Mail,12-05-23 19:25,18-05-23 11:49,18-05-23 11:49,18-05-23 11:49,18-05-23 11:49,6,136,,0,0,,8184,3864,8184,3864,8184,3864,,0,137,0,
301395,6.72163E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,18-04-23 10:42,18-04-23 10:42,18-04-23 10:42,18-04-23 10:42,5,124,,0,0,,7423,3703,7423,3703,7423,3703,,0,124,0,
328285,6.72163E+12,Endorsements,Closed,Low,Closed Ticket,15-05-23 12:24,15-05-23 12:24,15-05-23 12:24,15-05-23 12:24,07-06-23 4:46,23,0,,0,0,,0,0,0,0,0,0,,0,0,0,
331430,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:02,14-06-23 14:44,14-06-23 14:44,14-06-23 14:44,14-06-23 14:44,27,656,,0,0,,39342,19784,39342,19784,39342,19784,,1,656,0,
331417,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:02,16-06-23 18:46,16-06-23 18:46,16-06-23 18:46,16-06-23 18:46,29,708,,0,0,,42464,21467,42464,21467,42464,21467,,1,708,0,
333398,6.72163E+12,Endorsements,Solved,Low,Mail,20-05-23 7:00,07-06-23 14:04,07-06-23 14:04,07-06-23 14:04,07-06-23 14:04,18,439,,0,0,,26344,13264,26344,13264,26344,13264,,1,440,0,
343031,6.72163E+12,Endorsements,Solved,Low,Mail,31-05-23 7:00,14-06-23 12:12,14-06-23 12:12,14-06-23 12:12,14-06-23 12:12,14,341,,0,0,,20472,10272,20472,10272,20472,10272,,1,342,0,
327206,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:51,30-05-23 18:51,30-05-23 18:51,30-05-23 18:51,17,420,,0,0,,25191,12831,25191,12831,25191,12831,,1,420,0,
327192,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,14-06-23 14:28,14-06-23 14:28,14-06-23 14:28,14-06-23 14:28,32,775,,0,0,,46529,23369,46529,23369,46529,23369,,1,776,0,
327210,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,14-06-23 14:29,14-06-23 14:29,14-06-23 14:29,14-06-23 14:29,32,775,,0,0,,46529,23369,46529,23369,46529,23369,,1,776,0,
327191,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:56,30-05-23 18:56,30-05-23 18:56,30-05-23 18:56,17,420,,0,0,,25197,12837,25197,12837,25197,12837,,1,420,0,
327190,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,12-06-23 15:10,12-06-23 15:10,12-06-23 15:10,12-06-23 15:10,30,728,,0,0,,43690,21970,43690,21970,43690,21970,,1,729,0,
327183,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:52,30-05-23 18:52,30-05-23 18:52,30-05-23 18:52,17,420,,0,0,,25192,12832,25192,12832,25192,12832,,1,420,0,
330315,6.72163E+12,Endorsements,Solved,Low,Mail,17-05-23 7:01,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,28,675,,0,0,,40478,20200,40478,20200,40478,20200,,1,675,0,
331362,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:01,07-06-23 13:58,07-06-23 13:58,07-06-23 13:58,07-06-23 13:58,20,487,,0,0,,29217,14699,29217,14699,29217,14699,,1,487,0,
330322,6.72163E+12,Endorsements,Solved,Low,Mail,17-05-23 7:02,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,28,675,,0,0,,40478,20200,40478,20200,40478,20200,,1,675,0,
331374,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:01,07-06-23 14:01,07-06-23 14:01,07-06-23 14:01,07-06-23 14:01,20,487,,0,0,,29220,14701,29220,14701,29220,14701,,1,487,0,
329155,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:02,14-06-23 14:37,14-06-23 14:37,14-06-23 14:37,14-06-23 14:37,29,704,,0,0,,42216,21218,42216,21218,42216,21218,,1,704,0,
327182,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:51,30-05-23 18:51,30-05-23 18:51,30-05-23 18:51,17,420,,0,0,,25191,12832,25191,12832,25191,12832,,1,420,0,
331383,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:02,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,27,651,,0,0,,39038,19480,39038,19480,39038,19480,,1,651,0,
331373,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:01,09-06-23 15:09,09-06-23 15:09,09-06-23 15:09,09-06-23 15:09,22,536,,0,0,,32168,16210,32168,16210,32168,16210,,1,537,0,
331320,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:00,09-06-23 15:09,09-06-23 15:09,09-06-23 15:09,09-06-23 15:09,22,536,,0,0,,32169,16209,32169,16209,32169,16209,,1,537,0,
331382,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:01,14-06-23 15:03,14-06-23 15:03,14-06-23 15:03,14-06-23 15:03,27,656,,0,0,,39361,19803,39361,19803,39361,19803,,1,657,0,
331402,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:02,07-06-23 14:03,07-06-23 14:03,07-06-23 14:03,07-06-23 14:03,20,487,,0,0,,29221,14704,29221,14704,29221,14704,,1,488,0,
331303,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:00,14-06-23 14:49,14-06-23 14:49,14-06-23 14:49,14-06-23 14:49,27,656,,0,0,,39349,19789,39349,19789,39349,19789,,1,656,0,
337550,6.72163E+12,Endorsements,Solved,Low,Mail,25-05-23 7:01,07-06-23 15:55,07-06-23 15:55,07-06-23 15:55,07-06-23 15:55,13,321,,0,0,,19253,9775,19253,9775,19253,9775,,1,321,0,
337553,6.72163E+12,Endorsements,Solved,Low,Mail,25-05-23 7:01,07-06-23 12:32,07-06-23 12:32,07-06-23 12:32,07-06-23 12:32,13,318,,0,0,,19051,9572,19051,9572,19051,9572,,1,318,0,
337569,6.72163E+12,Endorsements,Solved,Low,Mail,25-05-23 7:01,07-06-23 12:33,07-06-23 12:33,07-06-23 12:33,07-06-23 12:33,13,318,,0,0,,19052,9573,19052,9573,19052,9573,,1,318,0,
337604,6.72163E+12,Endorsements,Solved,Low,Mail,25-05-23 7:02,07-06-23 15:58,07-06-23 15:58,07-06-23 15:58,07-06-23 15:58,13,321,,0,0,,19257,9779,19257,9779,19257,9779,,1,321,0,
327000,6.72163E+12,Endorsements,Solved,Low,Mail,12-05-23 19:25,30-05-23 18:42,30-05-23 18:42,30-05-23 18:42,30-05-23 18:42,18,431,,0,0,,25877,12917,25877,12917,25877,12917,,1,432,0,
327007,6.72163E+12,Endorsements,Solved,Low,Mail,12-05-23 19:25,30-05-23 18:56,30-05-23 18:56,30-05-23 18:56,30-05-23 18:56,18,432,,0,0,,25891,12931,25891,12931,25891,12931,,1,432,0,
327012,6.72163E+12,Endorsements,Solved,Low,Mail,12-05-23 19:25,30-05-23 18:43,30-05-23 18:43,30-05-23 18:43,30-05-23 18:43,18,431,,0,0,,25877,12917,25877,12917,25877,12917,,1,432,0,
331342,6.72163E+12,Endorsements,Solved,Low,Mail,18-05-23 7:00,14-06-23 14:48,14-06-23 14:48,14-06-23 14:48,14-06-23 14:48,27,656,,0,0,,39348,19789,39348,19789,39348,19789,,1,656,0,
327225,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:50,30-05-23 18:50,30-05-23 18:50,30-05-23 18:50,17,420,,0,0,,25190,12831,25190,12831,25190,12831,,1,420,0,
326946,6.72163E+12,Endorsements,Solved,Low,Mail,12-05-23 19:23,30-05-23 18:38,30-05-23 18:38,30-05-23 18:38,30-05-23 18:38,18,431,,0,0,,25875,12915,25875,12915,25875,12915,,1,432,0,
327228,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:50,30-05-23 18:50,30-05-23 18:50,30-05-23 18:50,17,420,,0,0,,25191,12831,25191,12831,25191,12831,,1,420,0,
327231,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,07-06-23 12:25,07-06-23 12:25,07-06-23 12:25,07-06-23 12:25,25,605,,0,0,,36325,18206,36325,18206,36325,18206,,1,606,0,
327176,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:54,30-05-23 18:54,30-05-23 18:54,30-05-23 18:54,17,420,,0,0,,25194,12835,25194,12835,25194,12835,,1,420,0,
329050,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,14-06-23 14:30,14-06-23 14:30,14-06-23 14:30,14-06-23 14:30,29,704,,0,0,,42210,21210,42210,21210,42210,21210,,1,704,0,
327148,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:46,30-05-23 18:46,30-05-23 18:46,30-05-23 18:46,17,420,,0,0,,25186,12826,25186,12826,25186,12826,,1,420,0,
327165,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:53,30-05-23 18:53,30-05-23 18:53,30-05-23 18:53,17,420,,0,0,,25193,12833,25193,12833,25193,12833,,1,420,0,
330325,6.72163E+12,Endorsements,Solved,Low,Mail,17-05-23 7:02,14-06-23 15:02,14-06-23 15:02,14-06-23 15:02,14-06-23 15:02,28,680,,0,0,,40801,20523,40801,20523,40801,20523,,1,680,0,
330335,6.72163E+12,Endorsements,Solved,Low,Mail,17-05-23 7:02,14-06-23 14:50,14-06-23 14:50,14-06-23 14:50,14-06-23 14:50,28,680,,0,0,,40788,20510,40788,20510,40788,20510,,1,680,0,
330339,6.72163E+12,Endorsements,Solved,Low,Mail,17-05-23 7:08,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,28,675,,0,0,,40472,20200,40472,20200,40472,20200,,1,675,0,
329086,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,14-06-23 14:32,14-06-23 14:32,14-06-23 14:32,14-06-23 14:32,29,704,,0,0,,42212,21212,42212,21212,42212,21212,,1,704,0,
329098,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,08-06-23 15:57,08-06-23 15:57,08-06-23 15:57,08-06-23 15:57,23,561,,0,0,,33657,16977,33657,16977,33657,16977,,1,561,0,
329099,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,08-06-23 15:55,08-06-23 15:55,08-06-23 15:55,08-06-23 15:55,23,561,,0,0,,33655,16976,33655,16976,33655,16976,,1,561,0,
329108,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,08-06-23 15:56,08-06-23 15:56,08-06-23 15:56,08-06-23 15:56,23,561,,0,0,,33656,16977,33656,16977,33656,16977,,1,561,0,
329072,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,14-06-23 14:31,14-06-23 14:31,14-06-23 14:31,14-06-23 14:31,29,704,,0,0,,42211,21212,42211,21212,42211,21212,,1,704,0,
327139,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,14-06-23 13:04,14-06-23 13:04,14-06-23 13:04,14-06-23 13:04,32,774,,0,0,,46445,23285,46445,23285,46445,23285,,1,775,0,
327134,6.72163E+12,Endorsements,Solved,Low,Mail,13-05-23 7:00,30-05-23 18:47,30-05-23 18:47,30-05-23 18:47,30-05-23 18:47,17,420,,0,0,,25187,12827,25187,12827,25187,12827,,1,420,0,
329078,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,14-06-23 14:32,14-06-23 14:32,14-06-23 14:32,14-06-23 14:32,29,704,,0,0,,42212,21212,42212,21212,42212,21212,,1,704,0,
329070,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,14-06-23 14:31,14-06-23 14:31,14-06-23 14:31,14-06-23 14:31,29,704,,0,0,,42211,21211,42211,21211,42211,21211,,1,704,0,
329119,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,09-06-23 11:10,09-06-23 11:10,09-06-23 11:10,09-06-23 11:10,24,580,,0,0,,34810,17411,34810,17411,34810,17411,,1,581,0,
329124,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,14-06-23 14:35,14-06-23 14:35,14-06-23 14:35,14-06-23 14:35,29,704,,0,0,,42215,21215,42215,21215,42215,21215,,1,704,0,
329115,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,14-06-23 14:34,14-06-23 14:34,14-06-23 14:34,14-06-23 14:34,29,704,,0,0,,42214,21215,42214,21215,42214,21215,,1,704,0,
329112,6.72163E+12,Endorsements,Solved,Low,Mail,16-05-23 7:00,14-06-23 14:33,14-06-23 14:33,14-06-23 14:33,14-06-23 14:33,29,704,,0,0,,42213,21214,42213,21214,42213,21214,,1,704,0,
335266,6.72163E+12,Endorsements,Solved,Low,Mail,23-05-23 7:00,14-06-23 11:55,14-06-23 11:55,14-06-23 11:55,14-06-23 11:55,22,533,,0,0,,31975,16016,31975,16016,31975,16016,,1,533,0,
335269,6.72163E+12,Endorsements,Solved,Low,Mail,23-05-23 7:00,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,14-06-23 9:39,22,531,,0,0,,31839,15880,31839,15880,31839,15880,,1,531,0,
335288,6.72163E+12,Endorsements,Solved,Low,Mail,23-05-23 7:01,14-06-23 11:56,14-06-23 11:56,14-06-23 11:56,14-06-23 11:56,22,533,,0,0,,31975,16017,31975,16017,31975,16017,,1,533,0,
333368,6.72163E+12,Endorsements,Solved,Low,Mail,20-05-23 7:00,14-06-23 14:43,14-06-23 14:43,14-06-23 14:43,14-06-23 14:43,25,608,,0,0,,36463,18343,36463,18343,36463,18343,,1,608,0,
343015,6.72163E+12,Endorsements,Solved,Low,Mail,31-05-23 7:00,07-06-23 15:01,07-06-23 15:01,07-06-23 15:01,07-06-23 15:01,7,176,,0,0,,10561,5401,10561,5401,10561,5401,,1,177,0,
343087,6.72163E+12,Endorsements,Solved,Low,Mail,31-05-23 7:02,07-06-23 15:56,07-06-23 15:56,07-06-23 15:56,07-06-23 15:56,7,177,,0,0,,10614,5456,10614,5456,10614,5456,,1,177,0,
343070,6.72163E+12,Endorsements,Solved,Low,Mail,31-05-23 7:01,14-06-23 12:13,14-06-23 12:13,14-06-23 12:13,14-06-23 12:13,14,341,,0,0,,20472,10274,20472,10274,20472,10274,,1,342,0,
343076,6.72163E+12,Endorsements,Solved,Low,Mail,31-05-23 7:02,14-06-23 12:14,14-06-23 12:14,14-06-23 12:14,14-06-23 12:14,14,341,,0,0,,20472,10274,20472,10274,20472,10274,,1,342,0,
